Employee_ID,Mgr_Geo_Match,Mgr_Avg_SY,Mgr_Avg_SY_T,Mgr_Avg_SY_E,Mgr_Termination_Rate,Mgr_Title,Mgr_Geo_Match,Mgr_Avg_SY,Mgr_Avg_SY_T,Mgr_Avg_SY_E,Mgr_Termination_Rate,Mgr_Title
804403,,0,0,0,0,,0,0,0,0,0,0
804410,1,1.87260274,0,1.87260274,0,Grade-M5,1,1.714246575,1.309589041,1.759208524,0.1,Grade-M5
804419,0,1.318199609,1.169863014,1.342922374,0.142857143,Grade-M5,0,1.154990215,1.395890411,1.058630137,0.285714286,Grade-M5
804421,1,1.749771689,0,1.749771689,0,Grade-M5,1,1.999086758,0,1.999086758,0,Grade-M5
804426,1,0.588127854,0.64109589,0.577534247,0.166666667,Grade-M11,1,0.719634703,0.754520548,0.545205479,0.833333333,Grade-M11
804436,1,1.57260274,1.309589041,1.638356164,0.2,Grade-M5,1,1.286497065,1.298630137,1.281643836,0.285714286,Grade-M5
804447,1,0.901369863,0.901369863,0,1,Grade-M8,1,0.901369863,0.901369863,0,1,Grade-M8
804458,,0,0,0,0,,0,0,0,0,0,0
804463,1,1.738356164,0,1.738356164,0,Grade-M5,1,1.505136986,0,1.505136986,0,Grade-M5
804467,1,1.830684932,0,1.830684932,0,Grade-M5,1,2.08,0,2.08,0,Grade-M5
804469,1,2.509980431,0,2.509980431,0,Grade-M5,1,1.642922374,0.189041096,1.7750934,0.083333333,Grade-M5
804502,1,1.24,0.463013699,1.434246575,0.2,Grade-M8,1,1.066536204,0.463013699,1.167123288,0.142857143,Grade-M8
804517,1,2.231311155,0,2.231311155,0,Grade-M8,1,2.456360078,1.123287671,2.678538813,0.142857143,Grade-M8
804518,1,0.965296804,0,0.965296804,0,Grade-M5,1,1.214611872,0,1.214611872,0,Grade-M5
804528,1,0.588127854,0.64109589,0.577534247,0.166666667,Grade-M11,1,0.719634703,0.754520548,0.545205479,0.833333333,Grade-M11
804533,1,1.798825832,0,1.798825832,0,Grade-M5,1,1.757876712,0.932420091,2.253150685,0.375,Grade-M5
804534,1,1.610273973,0,1.610273973,0,Grade-M5,1,1.495342466,0,1.495342466,0,Grade-M5
804552,1,0.588127854,0.64109589,0.577534247,0.166666667,Grade-M11,1,0.719634703,0.754520548,0.545205479,0.833333333,Grade-M11
804570,1,2.012328767,2.668493151,1.918590998,0.125,Grade-M11,1,1.991171994,2.668493151,1.906506849,0.111111111,Grade-M11
804572,1,1.435616438,0.698630137,1.681278539,0.25,Grade-M5,1,1.562328767,0.916894977,3.498630137,0.75,Grade-M5
804574,1,1.976712329,0,1.976712329,0,Grade-M11,1,2.178767123,2.578082192,2.0456621,0.25,Grade-M11
804577,1,1.73072407,0,1.73072407,0,Grade-M5,1,1.566818874,0,1.566818874,0,Grade-M5
804579,1,1.451445967,1.063013699,1.562426614,0.222222222,Grade-M8,1,1.645357686,1.063013699,1.811741683,0.222222222,Grade-M8
804581,0,0.769863014,0.769863014,0,1,Grade-M9,0,0.769863014,0.769863014,0,1,Grade-M9
804583,0,0.48630137,0.642922374,0.329680365,0.5,Grade-M6,0,0.596803653,0.626712329,0.536986301,0.666666667,Grade-M6
804590,,2.491780822,0,2.491780822,0,,0,2.716438356,4.120547945,1.312328767,0.5,0
804592,1,0.720890411,0,0.720890411,0,Grade-M5,1,0.970205479,0,0.970205479,0,Grade-M5
804597,1,1.276712329,0.791780822,1.761643836,0.5,Grade-M5,1,1.401369863,0.791780822,2.010958904,0.5,Grade-M5
804603,,0,0,0,0,,0,0,0,0,0,0
804618,1,0.98630137,0.98630137,0,1,Grade-M6,1,0.98630137,0.98630137,0,1,Grade-M6
804626,0,2.052054795,3.106849315,1.348858447,0.4,Grade-M9,0,2.07260274,2.07260274,0,1,Grade-M9
804628,1,1.325342466,0,1.325342466,0,Grade-M8,1,1.574657534,0,1.574657534,0,Grade-M8
804632,1,1.321765601,1.535616438,1.260665362,0.222222222,Grade-M11,1,1.385692542,1.535616438,1.342857143,0.222222222,Grade-M11
804633,1,1.665504359,1.675342466,1.663318113,0.181818182,Grade-M8,1,1.580189673,1.199086758,1.694520548,0.230769231,Grade-M8
804638,1,0.720890411,0,0.720890411,0,Grade-M5,1,0.970205479,0,0.970205479,0,Grade-M5
804640,1,2.916242661,2.835616438,2.929680365,0.142857143,Grade-M8,1,2.739041096,1.930593607,3.224109589,0.375,Grade-M8
804649,1,1.529354207,1.735616438,1.494977169,0.142857143,Grade-M8,1,1.822550053,1.735616438,1.838356164,0.153846154,Grade-M8
804653,,1.746118721,0,1.746118721,0,,0,1.99543379,0,1.99543379,0,0
804656,0,2.833789954,0.715068493,3.098630137,0.111111111,Grade-M9,0,2.761369863,0.715068493,2.988736682,0.1,Grade-M9
804678,1,2.168688845,2.668493151,2.085388128,0.142857143,Grade-M8,1,2.075342466,2.309589041,1.934794521,0.375,Grade-M8
804680,1,0.863013699,1.287671233,0.778082192,0.166666667,Grade-M8,1,0.950684932,1.287671233,0.894520548,0.142857143,Grade-M8
804688,1,1.779908676,0.912328767,2.21369863,0.333333333,Grade-M6,1,1.946118721,0.912328767,2.463013699,0.333333333,Grade-M6
804696,1,0.761643836,0.761643836,0,1,Grade-M5,1,0.761643836,0.761643836,0,1,Grade-M5
804698,1,2.674885845,1.930136986,4.164383562,0.666666667,Grade-M9,1,2.757990868,1.930136986,4.41369863,0.666666667,Grade-M9
804714,1,2.583105023,0,2.583105023,0,Grade-M8,1,2.832420091,0,2.832420091,0,Grade-M8
804716,1,0.865753425,0,0.865753425,0,Grade-M5,1,1.115068493,0,1.115068493,0,Grade-M5
804722,,0,0,0,0,,0,0,0,0,0,0
804731,1,1.392123288,1.615068493,1.317808219,0.25,Grade-M6,1,1.560273973,1.149771689,1.806575342,0.375,Grade-M6
804733,1,0.915068493,0,0.915068493,0,Grade-M5,1,1.164383562,0,1.164383562,0,Grade-M5
804738,1,1.342770167,1.112328767,1.408610568,0.222222222,Grade-M11,1,1.404109589,1.112328767,1.477054795,0.2,Grade-M11
804742,1,1.903082192,0,1.903082192,0,Grade-M8,1,2.15239726,0,2.15239726,0,Grade-M8
804743,1,1.592465753,2.7,0.484931507,0.5,Grade-M5,1,1.715753425,1.715753425,0,1,Grade-M5
804745,0,2.052054795,3.106849315,1.348858447,0.4,Grade-M9,0,2.07260274,2.07260274,0,1,Grade-M9
804760,1,0.523287671,0.523287671,0,1,Grade-M8,1,0.523287671,0.523287671,0,1,Grade-M8
804761,1,2.181917808,1.090410959,2.454794521,0.2,Grade-M8,1,2.381369863,1.090410959,2.704109589,0.2,Grade-M8
804762,1,1.760730594,1.706849315,1.787671233,0.333333333,Grade-M8,1,1.883105023,2.245205479,1.15890411,0.666666667,Grade-M8
804764,1,0.931506849,0,0.931506849,0,Grade-M5,1,1.250489237,1.156164384,1.266210046,0.142857143,Grade-M5
804769,1,1.812328767,0,1.812328767,0,Grade-M5,1,1.656986301,0,1.656986301,0,Grade-M5
804778,0,5.067884323,2.975342466,5.665753425,0.222222222,Grade-M11,0,5.261187215,3.98630137,6.28109589,0.444444444,Grade-M11
804788,1,1.383561644,0,1.383561644,0,Grade-M9,1,1.202054795,0.645205479,1.75890411,0.5,Grade-M9
804795,1,1.467579909,0,1.467579909,0,Grade-M8,1,1.716894977,0,1.716894977,0,Grade-M8
804805,1,2.614246575,0,2.614246575,0,Grade-M8,1,2.85890411,2.378082192,2.912328767,0.1,Grade-M8
804815,1,0.822700587,0,0.822700587,0,Grade-M11,1,0.8304414,0.832876712,0.830136986,0.111111111,Grade-M11
804820,1,2.424657534,0,2.424657534,0,Grade-M8,1,2.661021171,4.194520548,2.507671233,0.090909091,Grade-M8
804821,0,1.425114155,0,1.425114155,0,Grade-M9,0,1.774246575,0,1.774246575,0,Grade-M9
804832,1,0.70913242,0,0.70913242,0,Grade-M8,1,0.958447489,0,0.958447489,0,Grade-M8
804833,1,1.529315068,0.663013699,1.745890411,0.2,Grade-M8,1,1.728767123,0.663013699,1.995205479,0.2,Grade-M8
804837,1,1.911986301,1.054794521,2.03444227,0.125,Grade-M8,1,1.707945205,1.054794521,1.780517504,0.1,Grade-M8
804839,1,1.398972603,0,1.398972603,0,Grade-M8,1,1.648287671,0,1.648287671,0,Grade-M8
804840,1,1.398972603,0,1.398972603,0,Grade-M8,1,1.648287671,0,1.648287671,0,Grade-M8
804841,1,2.445890411,2.675799087,2.307945205,0.375,Grade-M5,1,2.601712329,2.675799087,2.557260274,0.375,Grade-M5
804843,1,2.022309198,0,2.022309198,0,Grade-M5,1,1.990068493,0,1.990068493,0,Grade-M5
804849,1,1.435616438,0.698630137,1.681278539,0.25,Grade-M5,1,1.562328767,0.916894977,3.498630137,0.75,Grade-M5
804850,1,0.557077626,0,0.557077626,0,Grade-M5,1,0.495342466,0,0.495342466,0,Grade-M5
804860,1,1.058447489,0,1.058447489,0,Grade-M5,1,0.573287671,0,0.573287671,0,Grade-M5
804866,0,1.316894977,1.991780822,1.181917808,0.166666667,Grade-M5,0,1.569315068,1.991780822,1.46369863,0.2,Grade-M5
804868,1,1.714726027,1.280821918,1.859360731,0.25,Grade-M8,1,1.713850837,1.280821918,1.837573386,0.222222222,Grade-M8
804875,1,0.960958904,0,0.960958904,0,Grade-M8,1,0.972054795,0,0.972054795,0,Grade-M8
804876,1,4.785753425,0,4.785753425,0,Grade-M5,1,3.596477495,0,3.596477495,0,Grade-M5
804880,1,0.623287671,0,0.623287671,0,Grade-M8,1,1.082191781,0,1.082191781,0,Grade-M8
804888,1,2.168688845,2.668493151,2.085388128,0.142857143,Grade-M8,1,2.075342466,2.309589041,1.934794521,0.375,Grade-M8
804891,1,2.375951294,1.164383562,2.52739726,0.111111111,Grade-M8,1,2.597564688,1.164383562,2.776712329,0.111111111,Grade-M8
804906,1,1.890410959,4.364383562,1.065753425,0.25,Grade-M6,1,1.642739726,2.61369863,0.99543379,0.4,Grade-M6
804909,1,1.443835616,2.934246575,1.018003914,0.222222222,Grade-M8,1,1.461643836,2.053881279,1.207827789,0.3,Grade-M8
804910,1,2.617932752,2.426027397,2.660578387,0.181818182,Grade-M6,1,2.561415525,2.621232877,2.531506849,0.333333333,Grade-M6
804915,0,1.504109589,3.493150685,0.509589041,0.333333333,Grade-M8,0,1.535159817,2.732876712,0.576986301,0.444444444,Grade-M8
804917,1,1.389041096,1.504109589,1.369863014,0.142857143,Grade-M8,1,1.385958904,1.201369863,1.447488584,0.25,Grade-M8
804919,1,0.465753425,0.724657534,0.33630137,0.333333333,Grade-M5,1,0.479843444,0.537442922,0.134246575,0.857142857,Grade-M5
804921,1,0.42283105,0.42283105,0,1,Grade-M5,1,0.42283105,0.42283105,0,1,Grade-M5
804925,1,1.821917808,0.819178082,1.922191781,0.090909091,Grade-M8,1,2.048318804,1.339726027,2.205783866,0.181818182,Grade-M8
804933,1,0.840182648,1.41369863,0.553424658,0.333333333,Grade-M9,1,0.764383562,1.41369863,0.547945205,0.25,Grade-M9
804935,1,2.099315068,0,2.099315068,0,Grade-M5,1,2.348630137,0,2.348630137,0,Grade-M5
804937,1,1.525342466,0,1.525342466,0,Grade-M5,1,1.768835616,1.865753425,1.754990215,0.125,Grade-M5
804940,0,1.067123288,0.389041096,1.745205479,0.5,Grade-M8,0,0.820091324,0.389041096,1.035616438,0.333333333,Grade-M8
804971,,0,0,0,0,,0,0,0,0,0,0
804974,1,0.68630137,0,0.68630137,0,Grade-M8,1,0.935616438,0,0.935616438,0,Grade-M8
804984,1,1.847358121,1.252054795,2.085479452,0.285714286,Grade-M8,1,2.025440313,1.252054795,2.334794521,0.285714286,Grade-M8
804991,1,1.817808219,1.817808219,0,1,Grade-M11,1,1.817808219,1.817808219,0,1,Grade-M11
805020,1,1.435616438,0.698630137,1.681278539,0.25,Grade-M5,1,1.562328767,0.916894977,3.498630137,0.75,Grade-M5
805025,1,1.256849315,0,1.256849315,0,Grade-M12,1,1.506164384,0,1.506164384,0,Grade-M12
805043,1,2.308675799,0.701369863,2.630136986,0.166666667,Grade-M11,1,2.516438356,0.701369863,2.879452055,0.166666667,Grade-M11
805056,1,1.24,0.463013699,1.434246575,0.2,Grade-M8,1,1.066536204,0.463013699,1.167123288,0.142857143,Grade-M8
805059,0,1.693150685,1.693150685,0,1,Grade-M8,0,1.693150685,1.693150685,0,1,Grade-M8
805060,1,0.447945205,0,0.447945205,0,Grade-M5,1,0.515981735,0,0.515981735,0,Grade-M5
805064,0,2.850410959,3.030136986,2.8304414,0.1,Grade-M8,0,3.074794521,3.030136986,3.079756469,0.1,Grade-M8
805067,1,2.129941292,0.747945205,2.360273973,0.142857143,Grade-M8,1,2.077054795,0.747945205,2.266927593,0.125,Grade-M8
805071,,0,0,0,0,,0,0,0,0,0,0
805074,1,0.628767123,0,0.628767123,0,Grade-M8,1,0.790753425,0,0.790753425,0,Grade-M8
805076,1,1.342770167,1.112328767,1.408610568,0.222222222,Grade-M11,1,1.404109589,1.112328767,1.477054795,0.2,Grade-M11
805080,1,2.424657534,0,2.424657534,0,Grade-M8,1,2.661021171,4.194520548,2.507671233,0.090909091,Grade-M8
805081,1,1.459360731,0,1.459360731,0,Grade-M11,1,1.464579256,0,1.464579256,0,Grade-M11
805083,1,1.529315068,0.663013699,1.745890411,0.2,Grade-M8,1,1.728767123,0.663013699,1.995205479,0.2,Grade-M8
805094,1,1.063926941,0,1.063926941,0,Grade-M5,1,1.313242009,0,1.313242009,0,Grade-M5
805095,1,1.370890411,0,1.370890411,0,Grade-M8,1,1.324931507,0,1.324931507,0,Grade-M8
805103,1,0.739726027,0,0.739726027,0,Grade-M5,1,0.989041096,0,0.989041096,0,Grade-M5
805104,1,2.869710807,0,2.869710807,0,Grade-M11,1,2.807123288,0,2.807123288,0,Grade-M11
805109,1,0.416438356,0.416438356,0,1,Grade-M5,1,0.416438356,0.416438356,0,1,Grade-M5
805123,1,1.617123288,0.484931507,1.994520548,0.25,Grade-M1,1,1.756849315,1.884931507,1.37260274,0.75,Grade-M1
805124,1,2.549467275,1.393150685,2.879843444,0.222222222,Grade-M11,1,2.472876712,1.393150685,2.742808219,0.2,Grade-M11
805127,1,1.332876712,0,1.332876712,0,Grade-M5,1,1.714520548,0,1.714520548,0,Grade-M5
805135,1,2.090410959,0,2.090410959,0,Grade-M11,1,2.339726027,0,2.339726027,0,Grade-M11
805137,0,0.484931507,0.484931507,0,1,Grade-M10,0,0.484931507,0.484931507,0,1,Grade-M10
805147,0,1.279109589,0.649315068,1.369080235,0.125,Grade-M5,0,1.496917808,1.509589041,1.492694064,0.25,Grade-M5
805155,0,2.422146119,1.57260274,2.592054795,0.166666667,Grade-M5,0,2.42402529,2.048401826,2.536712329,0.230769231,Grade-M5
805167,1,2.637181996,0,2.637181996,0,Grade-M8,1,2.544863014,0,2.544863014,0,Grade-M8
805172,1,0.747945205,0,0.747945205,0,Grade-M8,1,0.997260274,0,0.997260274,0,Grade-M8
805175,0,0.639726027,0,0.639726027,0,Grade-M9,0,0.565753425,0.131506849,1,0.5,Grade-M9
805179,1,0.712876712,0.638356164,0.731506849,0.2,Grade-M5,1,0.912328767,0.638356164,0.980821918,0.2,Grade-M5
805182,1,1.608828006,2.089041096,1.471624266,0.222222222,Grade-M8,1,1.640273973,1.298630137,1.86803653,0.4,Grade-M8
805188,1,1.481278539,0.312328767,2.065753425,0.333333333,Grade-M11,1,1.647488584,0.312328767,2.315068493,0.333333333,Grade-M11
805190,1,1.963287671,0,1.963287671,0,Grade-M11,1,1.843835616,0,1.843835616,0,Grade-M11
805195,1,0.771575342,0,0.771575342,0,Grade-M8,1,0.893150685,0.753424658,0.910616438,0.111111111,Grade-M8
805217,0,1.307458143,2.894520548,0.854011742,0.222222222,Grade-M11,0,1.364657534,2.894520548,0.982191781,0.2,Grade-M11
805221,1,1.370890411,0,1.370890411,0,Grade-M8,1,1.324931507,0,1.324931507,0,Grade-M8
805229,1,2.021917808,0,2.021917808,0,Grade-M11,1,2.271232877,0,2.271232877,0,Grade-M11
805242,1,0.428082192,0,0.428082192,0,Grade-M8,1,0.492694064,0.589041096,0.473424658,0.166666667,Grade-M8
805252,1,0.693150685,0.495890411,0.75890411,0.25,Grade-M8,1,0.742465753,0.495890411,0.804109589,0.2,Grade-M8
805262,1,2.132191781,0,2.132191781,0,Grade-M5,1,2.381506849,0,2.381506849,0,Grade-M5
805268,1,1.798825832,0,1.798825832,0,Grade-M5,1,1.757876712,0.932420091,2.253150685,0.375,Grade-M5
805269,1,0.868493151,0,0.868493151,0,Grade-M8,1,1.117808219,0,1.117808219,0,Grade-M8
805270,1,1.8,1.869863014,1.782534247,0.2,Grade-M11,1,1.680593607,1.869863014,1.642739726,0.166666667,Grade-M11
805271,1,0.720890411,0,0.720890411,0,Grade-M5,1,0.970205479,0,0.970205479,0,Grade-M5
805272,1,1.808610568,0,1.808610568,0,Grade-M5,1,2.057925636,0,2.057925636,0,Grade-M5
805277,1,1.493835616,0,1.493835616,0,Grade-M11,1,1.454490107,2.849315068,1.055968689,0.222222222,Grade-M11
805279,1,0.534246575,0.534246575,0,1,Grade-M5,1,0.534246575,0.534246575,0,1,Grade-M5
805291,1,1.515616438,0,1.515616438,0,Grade-M5,1,1.764931507,0,1.764931507,0,Grade-M5
805294,1,2.099315068,0,2.099315068,0,Grade-M5,1,2.348630137,0,2.348630137,0,Grade-M5
805296,1,1.333561644,0,1.333561644,0,Grade-M5,1,0.808219178,0,0.808219178,0,Grade-M5
805297,1,0.931506849,0,0.931506849,0,Grade-M5,1,1.250489237,1.156164384,1.266210046,0.142857143,Grade-M5
805299,1,0.673972603,0,0.673972603,0,Grade-M5,1,0.775799087,0,0.775799087,0,Grade-M5
805301,0,2.09667319,1.524657534,2.325479452,0.285714286,Grade-M8,0,1.244931507,1.524657534,1.175,0.2,Grade-M8
805304,1,2.231311155,0,2.231311155,0,Grade-M8,1,2.456360078,1.123287671,2.678538813,0.142857143,Grade-M8
805318,1,1.256849315,0,1.256849315,0,Grade-M12,1,1.506164384,0,1.506164384,0,Grade-M12
805319,,0,0,0,0,,0,0,0,0,0,0
805336,1,0.712876712,0.638356164,0.731506849,0.2,Grade-M5,1,0.912328767,0.638356164,0.980821918,0.2,Grade-M5
805344,1,1.127853881,0,1.127853881,0,Grade-M5,1,1.196868885,0,1.196868885,0,Grade-M5
805345,1,1.127853881,0,1.127853881,0,Grade-M5,1,1.196868885,0,1.196868885,0,Grade-M5
805346,1,0.845479452,0,0.845479452,0,Grade-M5,1,0.816438356,0,0.816438356,0,Grade-M5
805355,1,0.68630137,0,0.68630137,0,Grade-M8,1,0.935616438,0,0.935616438,0,Grade-M8
805360,0,1.334931507,0,1.334931507,0,Grade-M8,0,1.286575342,0,1.286575342,0,Grade-M8
805368,0,3.399657534,0,3.399657534,0,Grade-M5,0,3.243531202,0,3.243531202,0,Grade-M5
805379,1,1.088845401,1.463013699,0.939178082,0.285714286,Grade-M8,1,1.007001522,1.824657534,0.598173516,0.333333333,Grade-M8
805384,0,0.402739726,0.479452055,0.364383562,0.333333333,Grade-M8,0,0.568949772,0.479452055,0.61369863,0.333333333,Grade-M8
805389,1,0.504109589,0,0.504109589,0,Grade-M5,1,0.593835616,0,0.593835616,0,Grade-M5
805390,0,0.636986301,0.589041096,0.646575342,0.166666667,Grade-M5,0,0.844748858,0.589041096,0.895890411,0.166666667,Grade-M5
805394,1,1.529354207,1.735616438,1.494977169,0.142857143,Grade-M8,1,1.822550053,1.735616438,1.838356164,0.153846154,Grade-M8
805397,1,2.20704501,0,2.20704501,0,Grade-M8,1,1.703561644,1.546575342,1.742808219,0.2,Grade-M8
805398,1,1.885479452,1.651141553,2.236986301,0.6,Grade-M8,1,1.985205479,1.651141553,2.48630137,0.6,Grade-M8
805408,1,0.465753425,0.724657534,0.33630137,0.333333333,Grade-M5,1,0.479843444,0.537442922,0.134246575,0.857142857,Grade-M5
805413,1,2.081164384,0,2.081164384,0,Grade-M5,1,2.082191781,0,2.082191781,0,Grade-M5
805422,1,1.724657534,0,1.724657534,0,Grade-M8,1,1.947945205,3.032876712,0.863013699,0.5,Grade-M8
805432,1,1.798825832,0,1.798825832,0,Grade-M5,1,1.757876712,0.932420091,2.253150685,0.375,Grade-M5
805435,1,1.464041096,2.915068493,1.256751468,0.125,Grade-M8,1,1.364657534,1.78630137,1.259246575,0.2,Grade-M8
805437,1,0.757990868,0,0.757990868,0,Grade-M8,1,0.874363992,0,0.874363992,0,Grade-M8
805442,1,0.763013699,0,0.763013699,0,Grade-M5,1,1.012328767,0,1.012328767,0,Grade-M5
805455,,0,0,0,0,,0,0,0,0,0,0
805458,1,2.445890411,2.675799087,2.307945205,0.375,Grade-M5,1,2.601712329,2.675799087,2.557260274,0.375,Grade-M5
805460,0,1.652054795,3,1.42739726,0.142857143,Grade-M5,0,1.164079148,3,0.934589041,0.111111111,Grade-M5
805462,1,1.511154599,0,1.511154599,0,Grade-M8,1,1.647358121,0,1.647358121,0,Grade-M8
805464,0,0.636986301,0.589041096,0.646575342,0.166666667,Grade-M5,0,0.844748858,0.589041096,0.895890411,0.166666667,Grade-M5
805465,1,0.238356164,0.238356164,0,1,Grade-M5,1,0.238356164,0.238356164,0,1,Grade-M5
805471,,0,0,0,0,,0,0,0,0,0,0
805480,1,2.021917808,0,2.021917808,0,Grade-M11,1,2.271232877,0,2.271232877,0,Grade-M11
805487,1,2.012328767,2.668493151,1.918590998,0.125,Grade-M11,1,1.991171994,2.668493151,1.906506849,0.111111111,Grade-M11
805491,1,1.912328767,0,1.912328767,0,Grade-M8,1,2.15,3.054794521,1.245205479,0.5,Grade-M8
805501,1,2.979604262,0,2.979604262,0,Grade-M8,1,3.228614916,3.295890411,3.220205479,0.111111111,Grade-M8
805503,,0,0,0,0,,0,0,0,0,0,0
805505,1,1.738356164,0,1.738356164,0,Grade-M5,1,1.505136986,0,1.505136986,0,Grade-M5
805510,1,0.955068493,0,0.955068493,0,Grade-M5,1,0.883757339,0,0.883757339,0,Grade-M5
805514,1,2.204109589,0,2.204109589,0,Grade-M5,1,1.650837139,0.720547945,1.767123288,0.111111111,Grade-M5
805516,1,2.134246575,3.712328767,0.556164384,0.5,Grade-M11,1,2.25890411,3.712328767,0.805479452,0.5,Grade-M11
805518,1,0.845479452,0,0.845479452,0,Grade-M5,1,0.816438356,0,0.816438356,0,Grade-M5
805522,1,2.346232877,0,2.346232877,0,Grade-M8,1,2.300761035,0.567123288,2.517465753,0.111111111,Grade-M8
805527,1,2.637181996,0,2.637181996,0,Grade-M8,1,2.544863014,0,2.544863014,0,Grade-M8
805528,1,2.789383562,1.397260274,2.988258317,0.125,Grade-M5,1,2.696803653,1.397260274,2.859246575,0.111111111,Grade-M5
805539,1,2.097455969,0,2.097455969,0,Grade-M8,1,2.346771037,0,2.346771037,0,Grade-M8
805542,1,0.917465753,0,0.917465753,0,Grade-M11,1,0.971993912,0.916438356,0.987866928,0.222222222,Grade-M11
805547,1,1.528767123,2.646575342,1.369080235,0.125,Grade-M5,1,1.746917808,2.646575342,1.618395303,0.125,Grade-M5
805557,0,2.229109589,2.369863014,2.209001957,0.125,Grade-M8,0,2.175342466,2.369863014,2.151027397,0.111111111,Grade-M8
805559,1,1.481278539,0.312328767,2.065753425,0.333333333,Grade-M11,1,1.647488584,0.312328767,2.315068493,0.333333333,Grade-M11
805562,1,1.389041096,1.504109589,1.369863014,0.142857143,Grade-M8,1,1.385958904,1.201369863,1.447488584,0.25,Grade-M8
805564,1,1.665504359,1.675342466,1.663318113,0.181818182,Grade-M8,1,1.580189673,1.199086758,1.694520548,0.230769231,Grade-M8
805567,0,0.636986301,0.589041096,0.646575342,0.166666667,Grade-M5,0,0.844748858,0.589041096,0.895890411,0.166666667,Grade-M5
805570,1,0.41826484,0,0.41826484,0,Grade-M5,1,0.509589041,0.610958904,0.475799087,0.25,Grade-M5
805581,1,2.022309198,0,2.022309198,0,Grade-M5,1,1.990068493,0,1.990068493,0,Grade-M5
805582,0,0.956712329,1.371232877,0.680365297,0.4,Grade-M5,0,0.801565558,1.100456621,0.57739726,0.428571429,Grade-M5
805586,1,0.471232877,0,0.471232877,0,Grade-M5,1,0.525114155,0,0.525114155,0,Grade-M5
805595,1,3.028493151,3.082191781,3.015068493,0.2,Grade-M8,1,3.19890411,3.006392694,3.487671233,0.6,Grade-M8
805602,1,0.868493151,0,0.868493151,0,Grade-M8,1,1.117808219,0,1.117808219,0,Grade-M8
805604,1,1.847358121,1.252054795,2.085479452,0.285714286,Grade-M8,1,2.025440313,1.252054795,2.334794521,0.285714286,Grade-M8
805607,1,1.529315068,0.663013699,1.745890411,0.2,Grade-M8,1,1.728767123,0.663013699,1.995205479,0.2,Grade-M8
805609,1,0.989383562,0,0.989383562,0,Grade-M5,1,1.280626223,2.917808219,1.007762557,0.142857143,Grade-M5
805624,1,0.673972603,0,0.673972603,0,Grade-M5,1,0.775799087,0,0.775799087,0,Grade-M5
805628,1,1.07260274,0,1.07260274,0,Grade-M8,1,0.92283105,0,0.92283105,0,Grade-M8
805653,1,2.524931507,0,2.524931507,0,Grade-M8,1,2.31826484,0,2.31826484,0,Grade-M8
805664,1,1.53630137,0,1.53630137,0,Grade-M5,1,1.455342466,0,1.455342466,0,Grade-M5
805679,0,0.071232877,0.071232877,0,1,Grade-M9,0,0.071232877,0.071232877,0,1,Grade-M9
196637,1,0.931506849,0,0.931506849,0,Grade-M5,1,1.250489237,1.156164384,1.266210046,0.142857143,Grade-M5
202212,1,0,0,0,0,Grade-M5,1,0.159817352,0,0.159817352,0,Grade-M5
202360,1,1.124657534,0,1.124657534,0,Grade-M5,1,0.992694064,0,0.992694064,0,Grade-M5
202388,1,4.62739726,0,4.62739726,0,Grade-M5,1,3.321461187,0,3.321461187,0,Grade-M5
203677,1,1.333561644,0,1.333561644,0,Grade-M5,1,0.808219178,0,0.808219178,0,Grade-M5
204766,1,6.838356164,0,6.838356164,0,Grade-M11,1,1.856164384,0,1.856164384,0,Grade-M11
206645,1,2.81217656,3.123287671,2.773287671,0.111111111,Grade-M11,1,2.283333333,3.123287671,2.206973848,0.083333333,Grade-M11
23029,,0,0,0,0,,0,0,0,0,0,0
500053,1,3.554109589,0,3.554109589,0,Grade-M5,1,2.211741683,0,2.211741683,0,Grade-M5
500626,1,2.963926941,2.890410959,2.978630137,0.166666667,Grade-M11,1,2.125114155,2.890410959,2.029452055,0.111111111,Grade-M11
500640,1,4.696575342,0,4.696575342,0,Grade-M11,1,4.393302892,5.019178082,4.315068493,0.111111111,Grade-M11
500777,1,3.163165906,0,3.163165906,0,Grade-M8,1,3.302891933,0,3.302891933,0,Grade-M8
500846,1,4.282800609,0,4.282800609,0,Grade-M8,1,4.080821918,0,4.080821918,0,Grade-M8
500853,1,2.424657534,0,2.424657534,0,Grade-M8,1,2.661021171,4.194520548,2.507671233,0.090909091,Grade-M8
500886,1,3.393150685,3.084931507,3.42739726,0.1,Grade-M5,1,3.617534247,3.084931507,3.676712329,0.1,Grade-M5
500921,1,2.85890411,0,2.85890411,0,Grade-M5,1,2.815525114,0,2.815525114,0,Grade-M5
501271,1,4.170776256,0,4.170776256,0,Grade-M8,1,3.293933464,4.747945205,3.051598174,0.142857143,Grade-M8
501387,1,2.979604262,0,2.979604262,0,Grade-M8,1,3.228614916,3.295890411,3.220205479,0.111111111,Grade-M8
501640,1,2.141780822,1.635616438,2.187795766,0.083333333,Grade-M11,1,2.0481409,1.635616438,2.079873551,0.071428571,Grade-M11
501732,1,4.282800609,0,4.282800609,0,Grade-M8,1,4.080821918,0,4.080821918,0,Grade-M8
502022,1,3.904657534,0,3.904657534,0,Grade-M11,1,4.153972603,0,4.153972603,0,Grade-M11
502064,1,6.838356164,0,6.838356164,0,Grade-M11,1,1.856164384,0,1.856164384,0,Grade-M11
